,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
2687,Greenland,,2020-08-03,1,2,1,3,0,0,0,2,1,0,0,1
2688,Greenland,,2020-08-04,2,2,1,0,0,2,1,3,1,0,0,1
2689,Greenland,,2020-08-05,2,1,0,2,1,2,0,3,1,1,1,3
2690,Guam,,2020-08-01,2,1,1,3,1,2,1,2,1,2,0,0
2691,Guam,,2020-08-02,2,0,0,3,0,2,0,1,0,2,1,0
2692,Guam,,2020-08-03,2,0,1,1,0,0,1,2,0,1,1,2
2693,Guam,,2020-08-04,1,0,1,0,0,2,1,2,0,1,0,1
2694,Guam,,2020-08-05,2,1,0,3,1,2,1,2,0,0,1,3
2695,Guatemala,,2020-08-01,1,1,1,0,0,2,0,0,0,2,1,3
2696,Guatemala,,2020-08-02,1,1,0,3,1,0,0,0,0,2,0,1
2697,Guatemala,,2020-08-03,1,2,0,3,0,0,0,2,1,0,0,3
2698,Guatemala,,2020-08-04,2,0,0,1,1,2,1,2,1,0,1,3
2699,Guatemala,,2020-08-05,2,2,1,0,1,2,0,1,1,2,0,0
2700,Guinea,,2020-08-01,0,0,1,0,0,2,1,0,1,0,1,0
2701,Guinea,,2020-08-02,2,2,1,3,0,2,1,3,0,1,0,2
2702,Guinea,,2020-08-03,1,1,0,2,0,1,1,0,1,2,0,1
2703,Guinea,,2020-08-04,2,1,1,2,1,0,1,3,1,2,1,3
2704,Guinea,,2020-08-05,0,0,1,1,1,1,1,2,1,2,1,2
2705,Guyana,,2020-08-01,0,2,1,1,0,0,1,0,1,0,1,0
2706,Guyana,,2020-08-02,2,0,0,2,1,1,0,3,1,2,0,0
2707,Guyana,,2020-08-03,1,1,1,0,0,0,1,2,0,0,0,0
2708,Guyana,,2020-08-04,1,0,0,0,1,2,0,3,1,1,1,2
2709,Guyana,,2020-08-05,1,0,0,1,0,2,1,2,0,0,1,3
2710,Haiti,,2020-08-01,1,0,0,2,1,0,0,0,0,2,0,3
2711,Haiti,,2020-08-02,1,0,1,1,1,2,0,2,1,0,1,1
2712,Haiti,,2020-08-03,2,2,0,3,1,2,1,0,0,2,0,3
2713,Haiti,,2020-08-04,0,2,0,3,0,0,0,3,1,0,0,0
2714,Haiti,,2020-08-05,1,2,0,0,0,2,0,1,1,2,1,3
2715,Honduras,,2020-08-01,1,2,0,1,1,0,0,1,1,1,0,0
2716,Honduras,,2020-08-02,1,2,0,1,0,0,1,3,1,0,0,2
2717,Honduras,,2020-08-03,0,0,1,0,0,2,1,3,1,0,1,3
2718,Honduras,,2020-08-04,2,0,1,1,1,2,0,2,1,2,0,1
2719,Honduras,,2020-08-05,1,1,0,2,1,2,0,2,0,1,1,3
2720,Hong Kong,,2020-08-01,0,1,0,1,1,2,1,3,1,0,1,3
2721,Hong Kong,,2020-08-02,0,2,1,1,0,2,1,0,0,0,1,0
2722,Hong Kong,,2020-08-03,1,1,1,0,1,0,0,3,0,0,1,3
2723,Hong Kong,,2020-08-04,0,2,0,0,0,0,0,1,0,2,0,0
2724,Hong Kong,,2020-08-05,2,1,0,3,1,0,1,1,1,1,1,2
2725,Hungary,,2020-08-01,0,1,0,2,1,0,1,1,1,2,0,2
2726,Hungary,,2020-08-02,1,2,0,1,1,2,1,2,0,1,1,3
2727,Hungary,,2020-08-03,0,2,1,1,1,0,1,0,0,2,0,0
2728,Hungary,,2020-08-04,0,2,0,1,1,0,1,3,1,2,1,2
2729,Hungary,,2020-08-05,0,0,1,1,0,0,1,3,1,0,0,3
2730,Iceland,,2020-08-01,1,1,0,1,1,2,1,1,1,1,0,2
2731,Iceland,,2020-08-02,2,1,0,1,0,1,1,0,0,1,1,1
2732,Iceland,,2020-08-03,2,1,0,0,0,0,0,2,0,1,0,3
2733,Iceland,,2020-08-04,2,0,1,3,1,1,1,2,1,1,1,2
2734,Iceland,,2020-08-05,0,2,1,1,1,2,0,2,1,1,1,1
2735,India,,2020-08-01,2,1,0,2,0,1,0,0,1,0,0,1
2736,India,,2020-08-02,2,1,0,0,0,0,0,0,1,2,0,0
2737,India,,2020-08-03,0,0,0,2,1,1,1,3,0,2,1,0
2738,India,,2020-08-04,2,0,0,2,0,1,1,1,0,2,1,3
2739,India,,2020-08-05,2,2,0,1,0,0,1,2,0,0,0,1
2740,Indonesia,,2020-08-01,0,0,0,2,0,0,1,2,1,2,1,3
2741,Indonesia,,2020-08-02,0,0,1,0,1,1,1,1,1,2,0,3
2742,Indonesia,,2020-08-03,2,0,1,2,0,0,1,3,0,2,1,1
2743,Indonesia,,2020-08-04,1,2,1,0,0,1,0,0,1,1,0,1
2744,Indonesia,,2020-08-05,2,1,0,0,1,1,0,1,0,1,1,2
2745,Iran,,2020-08-01,2,2,0,0,1,2,1,0,1,0,1,0
2746,Iran,,2020-08-02,0,0,1,3,1,1,0,1,1,1,1,1
2747,Iran,,2020-08-03,1,0,0,3,1,2,1,3,1,1,1,3
2748,Iran,,2020-08-04,1,2,0,1,1,2,1,1,0,1,0,2
2749,Iran,,2020-08-05,1,2,0,1,1,0,1,1,1,1,0,0
2750,Iraq,,2020-08-01,1,2,1,3,0,2,1,1,0,0,0,3
2751,Iraq,,2020-08-02,1,1,1,3,0,2,1,3,0,0,0,3
2752,Iraq,,2020-08-03,1,1,0,0,1,1,0,3,0,0,0,2
2753,Iraq,,2020-08-04,2,1,0,0,0,1,0,2,1,0,0,3
2754,Iraq,,2020-08-05,0,0,1,3,1,2,0,1,0,2,1,3
2755,Ireland,,2020-08-01,0,0,0,0,0,1,0,0,0,1,0,0
2756,Ireland,,2020-08-02,1,2,0,2,1,0,1,1,0,2,0,0
2757,Ireland,,2020-08-03,2,2,0,2,0,0,1,0,1,2,1,3
2758,Ireland,,2020-08-04,0,0,0,2,0,2,1,1,0,1,0,1
2759,Ireland,,2020-08-05,2,2,0,2,1,0,1,1,1,1,0,3
2760,Israel,,2020-08-01,0,0,1,1,1,2,0,0,1,2,1,1
2761,Israel,,2020-08-02,1,1,1,1,1,0,1,1,0,1,0,1
2762,Israel,,2020-08-03,2,2,0,3,0,0,1,3,0,0,1,0
2763,Israel,,2020-08-04,2,2,1,0,0,1,1,2,1,2,0,2
2764,Israel,,2020-08-05,0,1,1,1,0,2,0,1,0,2,1,2
2765,Italy,,2020-08-01,1,2,1,0,0,2,1,3,0,0,0,0
2766,Italy,,2020-08-02,0,0,0,1,1,2,0,0,1,0,1,0
2767,Italy,,2020-08-03,2,2,1,3,0,0,1,3,0,2,1,1
2768,Italy,,2020-08-04,0,0,0,1,1,1,1,1,1,0,0,2
2769,Italy,,2020-08-05,2,1,0,3,0,1,0,2,0,1,0,2
2770,Jamaica,,2020-08-01,2,1,1,2,0,0,1,0,1,1,0,2
2771,Jamaica,,2020-08-02,2,2,1,3,0,2,0,3,1,1,0,0
2772,Jamaica,,2020-08-03,0,1,1,1,1,2,1,2,1,1,0,2
2773,Jamaica,,2020-08-04,2,0,1,1,0,2,1,1,1,1,0,0
2774,Jamaica,,2020-08-05,1,2,0,2,1,2,1,1,0,2,0,0
2775,Japan,,2020-08-01,2,2,1,1,1,1,1,1,0,0,1,2
2776,Japan,,2020-08-02,0,1,1,3,1,0,0,3,1,2,1,0
2777,Japan,,2020-08-03,0,1,1,1,0,2,1,3,1,2,0,1
2778,Japan,,2020-08-04,0,1,0,0,0,1,1,0,1,2,1,3
2779,Japan,,2020-08-05,1,2,1,3,1,1,0,0,0,2,1,1
2780,Jordan,,2020-08-01,2,0,1,0,0,2,0,0,0,2,1,0
2781,Jordan,,2020-08-02,0,1,1,3,0,1,1,1,0,1,0,2
2782,Jordan,,2020-08-03,2,1,1,0,0,2,1,0,1,0,0,3
2783,Jordan,,2020-08-04,2,2,1,0,0,1,1,0,0,1,1,2
2784,Jordan,,2020-08-05,2,2,0,3,1,2,0,0,0,1,1,0
2785,Kazakhstan,,2020-08-01,2,1,1,3,0,2,1,3,1,2,0,2
2786,Kazakhstan,,2020-08-02,0,1,0,3,0,2,1,3,1,2,1,2
2787,Kazakhstan,,2020-08-03,1,1,1,1,0,2,1,1,1,1,0,0
2788,Kazakhstan,,2020-08-04,2,2,0,3,1,2,1,3,0,0,1,2
2789,Kazakhstan,,2020-08-05,0,2,1,3,0,1,1,2,1,0,0,3
2790,Kenya,,2020-08-01,1,0,1,2,1,1,1,0,0,2,0,3
2791,Kenya,,2020-08-02,0,1,1,2,1,0,1,2,1,2,0,1
2792,Kenya,,2020-08-03,1,1,0,3,1,1,0,1,1,0,0,3
2793,Kenya,,2020-08-04,0,1,1,3,1,0,1,3,0,1,0,1
2794,Kenya,,2020-08-05,2,0,1,2,0,0,1,0,1,1,1,3
2795,Kosovo,,2020-08-01,2,2,0,3,0,2,0,1,1,2,0,3
2796,Kosovo,,2020-08-02,0,0,1,2,0,2,0,0,1,2,0,1
2797,Kosovo,,2020-08-03,0,2,0,3,0,0,0,2,0,2,0,1
2798,Kosovo,,2020-08-04,2,1,1,2,0,1,1,3,1,2,0,0
2799,Kosovo,,2020-08-05,2,0,1,2,1,1,0,2,1,0,0,0
2800,Kuwait,,2020-08-01,2,1,1,2,1,2,1,0,1,1,0,2
2801,Kuwait,,2020-08-02,0,1,0,3,0,2,0,0,1,1,1,3
2802,Kuwait,,2020-08-03,0,0,0,1,0,1,1,0,1,1,1,3
2803,Kuwait,,2020-08-04,2,0,0,1,1,1,1,0,0,0,0,0
2804,Kuwait,,2020-08-05,1,2,0,0,0,1,0,3,1,0,0,1
2805,Kyrgyz Republic,,2020-08-01,0,1,0,2,1,1,1,0,0,0,1,2
2806,Kyrgyz Republic,,2020-08-02,1,0,0,1,0,1,0,2,0,0,0,3
2807,Kyrgyz Republic,,2020-08-03,0,0,1,0,1,0,0,3,1,1,0,0
2808,Kyrgyz Republic,,2020-08-04,2,1,0,3,0,2,0,2,0,2,1,3
2809,Kyrgyz Republic,,2020-08-05,1,2,1,0,0,0,1,1,1,0,1,0
2810,Laos,,2020-08-01,1,1,1,2,0,2,1,3,0,2,0,3
2811,Laos,,2020-08-02,1,1,1,1,1,0,1,3,0,2,0,3
2812,Laos,,2020-08-03,2,0,0,2,0,2,1,3,0,0,0,0
2813,Laos,,2020-08-04,2,1,0,1,0,2,0,3,1,0,0,0
2814,Laos,,2020-08-05,0,0,1,2,1,1,0,1,1,1,0,1
2815,Latvia,,2020-08-01,2,2,1,2,0,0,0,2,0,1,1,1
2816,Latvia,,2020-08-02,1,1,0,3,0,0,1,1,1,0,1,3
2817,Latvia,,2020-08-03,1,2,1,1,0,0,1,3,0,1,0,2
2818,Latvia,,2020-08-04,1,1,1,1,1,0,0,1,0,1,0,0
2819,Latvia,,2020-08-05,2,0,1,0,0,2,0,2,1,1,1,2
2820,Lebanon,,2020-08-01,0,1,0,0,1,1,1,1,0,1,1,2
2821,Lebanon,,2020-08-02,1,1,0,3,0,0,1,1,0,1,0,1
2822,Lebanon,,2020-08-03,2,2,0,0,1,1,1,3,1,1,0,2
2823,Lebanon,,2020-08-04,2,1,1,0,1,2,1,0,1,0,0,0
2824,Lebanon,,2020-08-05,0,1,0,3,1,2,0,1,1,2,0,3
2825,Lesotho,,2020-08-01,2,1,0,2,1,1,1,1,0,2,0,0
2826,Lesotho,,2020-08-02,0,1,0,0,1,2,1,3,1,2,0,0
2827,Lesotho,,2020-08-03,2,0,1,0,1,0,1,1,1,1,0,3
2828,Lesotho,,2020-08-04,1,1,0,2,1,1,1,1,0,2,1,2
2829,Lesotho,,2020-08-05,1,0,1,0,1,1,1,0,0,1,0,0
2830,Liberia,,2020-08-01,2,2,1,0,0,1,0,0,0,0,0,1
2831,Liberia,,2020-08-02,0,1,1,3,0,1,0,2,1,2,1,2
2832,Liberia,,2020-08-03,2,0,1,1,0,0,1,2,1,0,1,1
2833,Liberia,,2020-08-04,1,0,0,1,0,2,0,0,1,2,1,3
2834,Liberia,,2020-08-05,0,0,1,3,0,2,0,2,1,0,1,1
2835,Libya,,2020-08-01,2,2,0,0,0,0,1,0,1,2,0,0
2836,Libya,,2020-08-02,2,0,0,2,1,2,1,1,0,1,0,1
2837,Libya,,2020-08-03,1,0,1,2,1,1,1,1,0,1,0,2
2838,Libya,,2020-08-04,0,2,0,2,1,2,0,3,0,0,0,1
2839,Libya,,2020-08-05,2,0,0,0,1,1,0,3,0,1,1,0
2840,Lithuania,,2020-08-01,1,1,1,0,0,1,0,0,1,2,1,3
2841,Lithuania,,2020-08-02,0,0,1,0,1,2,0,3,0,2,1,2
2842,Lithuania,,2020-08-03,1,2,1,3,1,1,0,1,1,0,1,3
2843,Lithuania,,2020-08-04,0,1,0,2,0,2,0,2,0,0,0,1
2844,Lithuania,,2020-08-05,2,2,0,3,0,1,0,1,1,2,0,1
2845,Luxembourg,,2020-08-01,2,0,0,0,1,0,1,0,1,2,0,0
2846,Luxembourg,,2020-08-02,1,0,1,2,0,2,1,0,1,2,0,3
2847,Luxembourg,,2020-08-03,0,1,1,3,1,2,1,3,0,0,1,0
2848,Luxembourg,,2020-08-04,0,0,1,2,0,0,0,2,1,2,1,0
2849,Luxembourg,,2020-08-05,0,2,0,3,0,0,0,0,0,1,0,1
2850,Macao,,2020-08-01,1,2,1,0,1,2,1,0,1,2,1,3
2851,Macao,,2020-08-02,2,0,1,0,0,2,0,1,0,0,1,1
2852,Macao,,2020-08-03,2,2,0,2,0,1,0,2,0,1,0,0
2853,Macao,,2020-08-04,2,0,1,3,1,2,0,0,0,1,0,0
2854,Macao,,2020-08-05,2,2,1,3,0,2,0,3,1,2,1,0
2855,Madagascar,,2020-08-01,2,0,0,2,1,0,1,1,0,2,0,2
2856,Madagascar,,2020-08-02,0,1,0,1,1,0,1,3,0,1,0,1
2857,Madagascar,,2020-08-03,2,0,1,1,0,1,0,0,1,0,1,2
2858,Madagascar,,2020-08-04,2,1,0,0,1,0,0,0,1,1,0,2
2859,Madagascar,,2020-08-05,1,0,0,2,0,1,0,0,0,0,1,1
2860,Malawi,,2020-08-01,0,1,1,0,1,1,1,3,1,1,0,0
2861,Malawi,,2020-08-02,1,2,1,3,1,2,1,1,1,0,0,3
2862,Malawi,,2020-08-03,0,1,1,2,0,1,1,0,0,1,0,2
2863,Malawi,,2020-08-04,0,0,0,2,0,1,1,1,1,1,1,0
2864,Malawi,,2020-08-05,2,2,1,1,1,0,1,3,1,1,0,2
2865,Malaysia,,2020-08-01,1,0,0,0,0,1,0,2,1,0,0,1
2866,Malaysia,,2020-08-02,1,0,0,2,1,0,0,1,1,1,0,0
2867,Malaysia,,2020-08-03,0,0,1,3,0,1,1,0,0,0,1,0
2868,Malaysia,,2020-08-04,0,0,0,1,1,0,1,1,0,2,0,2
2869,Malaysia,,2020-08-05,1,1,1,3,1,2,0,2,0,2,1,2
2870,Mali,,2020-08-01,1,0,1,3,1,1,0,2,0,0,0,0
2871,Mali,,2020-08-02,1,1,0,2,0,0,1,2,0,1,1,3
2872,Mali,,2020-08-03,2,1,1,2,1,2,0,1,1,0,1,2
2873,Mali,,2020-08-04,1,1,1,0,1,2,0,2,0,1,0,2
2874,Mali,,2020-08-05,2,2,0,2,1,0,1,1,1,1,1,3
2875,Mauritania,,2020-08-01,2,2,0,3,0,2,0,3,1,2,1,2
2876,Mauritania,,2020-08-02,0,0,1,0,0,1,0,0,1,2,1,1
2877,Mauritania,,2020-08-03,0,2,1,0,0,2,0,1,0,1,0,1
2878,Mauritania,,2020-08-04,2,2,1,3,0,2,1,0,0,0,1,0
2879,Mauritania,,2020-08-05,1,2,0,2,1,0,1,0,1,1,0,2
2880,Mauritius,,2020-08-01,0,2,1,2,0,2,0,3,1,1,1,2
2881,Mauritius,,2020-08-02,1,0,0,1,1,2,1,0,1,1,1,2
2882,Mauritius,,2020-08-03,2,0,1,2,0,1,1,1,0,2,1,0
2883,Mauritius,,2020-08-04,2,1,0,1,0,0,0,3,0,2,1,1
2884,Mauritius,,2020-08-05,1,1,0,1,1,2,1,1,0,2,0,3
2885,Mexico,,2020-08-01,1,1,0,2,1,1,0,1,0,2,0,2
2886,Mexico,,2020-08-02,2,1,1,2,0,0,0,3,0,2,0,1
2887,Mexico,,2020-08-03,1,2,0,0,1,1,0,3,1,1,1,1
2888,Mexico,,2020-08-04,2,1,1,3,0,2,1,3,0,1,0,0
2889,Mexico,,2020-08-05,2,2,1,1,0,0,1,2,0,1,1,0
2890,Moldova,,2020-08-01,2,1,0,2,0,2,0,1,0,1,0,3
2891,Moldova,,2020-08-02,0,1,0,0,0,1,0,1,1,0,0,3
2892,Moldova,,2020-08-03,0,1,1,0,1,1,0,3,0,1,1,0
2893,Moldova,,2020-08-04,0,0,1,0,1,1,0,3,0,0,1,2
2894,Moldova,,2020-08-05,1,2,0,0,0,1,0,1,0,1,0,1
2895,Monaco,,2020-08-01,0,2,1,0,1,0,0,0,0,0,0,0
2896,Monaco,,2020-08-02,0,2,0,2,1,2,1,1,0,2,1,3
2897,Monaco,,2020-08-03,0,1,1,1,0,2,1,0,0,1,0,1
2898,Monaco,,2020-08-04,2,1,1,1,0,2,0,1,1,1,0,0
2899,Monaco,,2020-08-05,2,0,0,0,1,0,0,2,0,0,1,0
2900,Mongolia,,2020-08-01,0,2,1,0,1,0,1,2,1,0,1,0
2901,Mongolia,,2020-08-02,2,2,1,1,0,2,0,0,0,2,1,3
2902,Mongolia,,2020-08-03,0,2,1,0,0,1,1,0,0,2,1,3
2903,Mongolia,,2020-08-04,0,0,1,1,1,0,0,0,0,2,1,2
2904,Mongolia,,2020-08-05,1,2,0,2,1,2,0,0,1,1,0,1
2905,Morocco,,2020-08-01,0,1,0,2,1,0,0,3,0,2,1,2
2906,Morocco,,2020-08-02,1,0,1,1,1,1,0,3,1,1,1,3
2907,Morocco,,2020-08-03,2,2,0,2,1,2,0,1,0,2,1,2
2908,Morocco,,2020-08-04,1,2,0,2,1,2,0,1,0,1,0,2
2909,Morocco,,2020-08-05,2,1,0,2,0,1,0,3,1,0,1,3
2910,Mozambique,,2020-08-01,0,2,1,3,1,2,0,0,1,0,1,1
2911,Mozambique,,2020-08-02,0,2,0,2,0,2,1,1,1,0,0,2
2912,Mozambique,,2020-08-03,1,2,1,2,1,0,1,0,0,0,0,1
2913,Mozambique,,2020-08-04,0,2,1,3,1,1,0,1,0,2,1,0
2914,Mozambique,,2020-08-05,0,0,0,3,1,2,0,2,1,2,0,3
2915,Myanmar,,2020-08-01,1,1,0,2,1,2,0,1,0,1,0,0
2916,Myanmar,,2020-08-02,2,1,1,1,1,0,1,1,1,0,0,2
2917,Myanmar,,2020-08-03,0,2,0,0,0,0,1,3,1,1,1,1
2918,Myanmar,,2020-08-04,0,2,1,3,1,1,0,2,0,1,0,0
2919,Myanmar,,2020-08-05,0,0,1,1,0,0,1,0,1,0,0,2
2920,Namibia,,2020-08-01,0,0,0,0,1,2,1,1,0,0,0,2
2921,Namibia,,2020-08-02,2,0,0,2,1,0,1,3,1,2,1,0
2922,Namibia,,2020-08-03,2,2,0,3,0,1,1,1,0,2,0,2
2923,Namibia,,2020-08-04,1,0,1,2,1,2,1,3,1,2,0,1
2924,Namibia,,2020-08-05,1,0,1,3,0,1,1,1,0,1,1,0
2925,Nepal,,2020-08-01,1,0,1,1,0,0,1,2,0,2,0,1
2926,Nepal,,2020-08-02,0,0,1,1,0,1,1,0,0,1,0,3
2927,Nepal,,2020-08-03,0,2,1,3,1,1,0,3,0,2,1,0
2928,Nepal,,2020-08-04,1,0,1,2,1,2,1,1,1,1,1,2
2929,Nepal,,2020-08-05,2,2,0,3,1,2,0,3,1,1,0,1
2930,Netherlands,,2020-08-01,2,1,1,2,0,0,1,0,0,1,0,2
2931,Netherlands,,2020-08-02,2,1,1,2,0,2,0,1,0,2,1,0
2932,Netherlands,,2020-08-03,1,0,0,0,1,1,1,1,1,0,1,1
2933,Netherlands,,2020-08-04,1,0,0,0,1,0,0,0,0,0,1,2
2934,Netherlands,,2020-08-05,2,0,0,2,0,1,1,2,1,1,1,3
2935,New Zealand,,2020-08-01,2,1,0,3,1,1,0,2,0,1,1,3
2936,New Zealand,,2020-08-02,2,2,0,3,0,2,0,3,1,0,0,3
2937,New Zealand,,2020-08-03,0,1,1,2,0,1,1,1,0,0,1,0
2938,New Zealand,,2020-08-04,1,0,0,3,0,2,1,0,0,1,1,2
2939,New Zealand,,2020-08-05,0,2,0,0,1,2,1,3,1,2,0,2
2940,Nicaragua,,2020-08-01,2,1,0,3,0,2,0,0,0,2,0,0
2941,Nicaragua,,2020-08-02,0,0,0,3,1,1,0,2,1,0,0,1
2942,Nicaragua,,2020-08-03,1,2,0,1,1,0,1,2,0,2,0,3
2943,Nicaragua,,2020-08-04,1,1,0,3,1,0,1,2,0,2,1,2
2944,Nicaragua,,2020-08-05,1,1,0,3,1,1,1,1,1,0,1,3
2945,Niger,,2020-08-01,2,2,0,1,0,1,1,3,1,2,1,1
2946,Niger,,2020-08-02,2,2,0,2,1,2,1,2,0,2,1,2
2947,Niger,,2020-08-03,0,1,1,0,1,2,0,2,0,0,0,1
2948,Niger,,2020-08-04,2,1,1,0,0,0,0,2,1,2,0,2
2949,Niger,,2020-08-05,1,0,0,1,1,1,0,2,0,2,0,1
2950,Nigeria,,2020-08-01,1,0,1,0,1,1,1,1,1,2,1,2
2951,Nigeria,,2020-08-02,0,0,0,2,1,1,1,3,1,2,1,2
2952,Nigeria,,2020-08-03,1,2,1,3,0,2,0,2,0,2,0,3
2953,Nigeria,,2020-08-04,0,0,0,1,0,0,0,2,0,2,0,3
2954,Nigeria,,2020-08-05,1,2,1,2,1,0,0,1,0,1,0,1
2955,Norway,,2020-08-01,1,1,0,2,0,2,0,1,1,1,1,0
2956,Norway,,2020-08-02,1,1,0,2,1,0,0,3,1,0,1,1
2957,Norway,,2020-08-03,0,1,0,3,1,1,1,2,1,0,0,1
2958,Norway,,2020-08-04,0,1,1,0,0,2,0,2,0,2,1,2
2959,Norway,,2020-08-05,1,1,1,0,1,1,1,2,1,1,0,3
2960,Oman,,2020-08-01,0,2,1,3,0,0,0,0,1,1,0,1
2961,Oman,,2020-08-02,0,0,1,0,1,1,1,2,1,2,0,0
2962,Oman,,2020-08-03,1,1,1,2,1,2,1,2,0,1,1,1
2963,Oman,,2020-08-04,0,1,1,2,1,1,0,1,0,1,0,3
2964,Oman,,2020-08-05,0,1,1,3,1,1,1,1,1,2,0,3
2965,Pakistan,,2020-08-01,0,2,1,3,1,1,0,3,0,1,1,0
2966,Pakistan,,2020-08-02,0,2,0,3,0,0,0,0,1,1,1,0
2967,Pakistan,,2020-08-03,0,2,1,3,1,0,1,3,0,1,0,2
2968,Pakistan,,2020-08-04,1,2,0,1,0,1,1,1,1,0,1,3
2969,Pakistan,,2020-08-05,2,1,1,3,0,0,0,0,0,2,0,3
2970,Palestine,,2020-08-01,2,0,1,0,0,0,1,2,1,2,1,0
2971,Palestine,,2020-08-02,1,1,0,3,0,0,1,0,1,2,0,0
2972,Palestine,,2020-08-03,2,1,0,0,1,2,1,2,1,0,1,1
2973,Palestine,,2020-08-04,1,1,1,3,0,2,0,2,0,1,0,0
2974,Palestine,,2020-08-05,1,2,0,3,0,1,1,3,1,1,1,1
2975,Panama,,2020-08-01,2,0,0,2,0,1,1,3,0,2,1,2
2976,Panama,,2020-08-02,0,0,0,3,1,1,0,1,1,0,0,2
2977,Panama,,2020-08-03,0,2,1,0,0,1,0,3,0,1,1,3
2978,Panama,,2020-08-04,1,1,1,2,0,2,1,3,1,1,0,1
2979,Panama,,2020-08-05,2,0,0,3,1,1,0,3,1,1,1,1
2980,Papua New Guinea,,2020-08-01,2,2,1,2,1,2,0,1,1,1,0,1
2981,Papua New Guinea,,2020-08-02,1,0,1,0,0,2,1,0,1,1,0,0
2982,Papua New Guinea,,2020-08-03,0,1,0,2,0,2,0,1,1,1,1,2
2983,Papua New Guinea,,2020-08-04,2,2,1,2,1,1,1,3,0,0,0,3
2984,Papua New Guinea,,2020-08-05,0,2,0,3,1,1,1,1,0,1,1,3
2985,Paraguay,,2020-08-01,2,0,0,1,1,1,1,2,1,1,1,3
2986,Paraguay,,2020-08-02,1,1,1,3,1,0,0,3,0,1,1,3
2987,Paraguay,,2020-08-03,2,0,0,2,1,2,1,3,1,2,1,2
2988,Paraguay,,2020-08-04,1,0,0,1,1,1,0,0,0,0,0,0
2989,Paraguay,,2020-08-05,2,2,0,3,0,0,0,0,1,0,0,0
2990,Peru,,2020-08-01,1,1,0,2,1,2,0,1,0,2,0,1
2991,Peru,,2020-08-02,2,1,0,2,0,1,1,2,1,1,0,1
2992,Peru,,2020-08-03,2,1,0,2,0,0,0,0,1,0,0,1
2993,Peru,,2020-08-04,0,0,0,2,0,2,0,0,0,2,0,1
2994,Peru,,2020-08-05,1,0,0,3,0,1,0,2,1,1,1,1
2995,Philippines,,2020-08-01,2,1,1,3,1,1,1,0,0,0,1,3
2996,Philippines,,2020-08-02,1,2,0,3,1,2,1,3,1,2,1,0
2997,Philippines,,2020-08-03,1,0,1,3,0,2,0,3,1,1,0,1
2998,Philippines,,2020-08-04,0,2,0,1,0,1,1,1,0,1,0,0
2999,Philippines,,2020-08-05,2,0,1,1,1,1,0,3,0,0,1,0
3000,Poland,,2020-08-01,2,1,1,1,1,2,1,3,1,0,1,3
3001,Poland,,2020-08-02,1,1,1,3,0,0,0,3,0,1,1,3
3002,Poland,,2020-08-03,1,1,1,3,1,0,1,3,0,0,0,2
3003,Poland,,2020-08-04,1,1,1,0,1,2,1,1,0,2,1,2
3004,Poland,,2020-08-05,1,2,1,3,0,1,0,0,0,2,1,1
3005,Portugal,,2020-08-01,0,0,1,3,0,2,0,1,0,0,1,3
3006,Portugal,,2020-08-02,2,2,0,0,0,1,0,0,1,2,1,3
3007,Portugal,,2020-08-03,2,1,1,3,1,1,0,3,1,0,0,1
3008,Portugal,,2020-08-04,0,0,1,2,1,2,1,1,1,1,1,0
3009,Portugal,,2020-08-05,2,2,0,1,1,1,0,1,1,2,0,0
3010,Puerto Rico,,2020-08-01,1,0,1,1,0,2,0,2,0,1,0,3
3011,Puerto Rico,,2020-08-02,0,0,1,2,1,0,0,3,1,2,0,3
3012,Puerto Rico,,2020-08-03,1,1,0,2,1,1,1,0,1,2,1,3
3013,Puerto Rico,,2020-08-04,1,2,1,2,1,0,0,2,1,1,0,0
3014,Puerto Rico,,2020-08-05,0,0,0,0,0,0,1,2,0,1,0,2
3015,Qatar,,2020-08-01,2,2,1,0,0,1,0,2,0,1,1,2
3016,Qatar,,2020-08-02,2,0,0,1,0,1,0,3,1,2,0,3
3017,Qatar,,2020-08-03,1,0,0,0,1,2,1,1,0,2,1,3
3018,Qatar,,2020-08-04,0,2,0,1,1,1,1,0,0,2,1,0
3019,Qatar,,2020-08-05,1,0,1,0,1,1,0,0,0,1,1,3
3020,Romania,,2020-08-01,1,0,0,2,1,1,0,3,0,0,0,1
3021,Romania,,2020-08-02,1,1,0,2,0,0,0,0,0,1,0,0
3022,Romania,,2020-08-03,0,1,0,3,1,1,1,2,0,2,0,1
3023,Romania,,2020-08-04,1,0,0,3,0,0,1,0,0,2,0,2
3024,Romania,,2020-08-05,0,0,0,0,1,1,0,0,0,1,0,3
3025,Russia,,2020-08-01,1,1,0,0,0,1,0,3,1,2,1,2
3026,Russia,,2020-08-02,2,2,0,2,0,1,1,3,1,0,1,2
3027,Russia,,2020-08-03,1,1,0,3,1,1,0,3,1,2,1,3
3028,Russia,,2020-08-04,2,1,1,1,1,0,0,2,1,1,1,3
3029,Russia,,2020-08-05,1,2,1,0,0,2,0,3,1,2,0,1
